run_id,update_index,num_timesteps,episodes_in_cycle,episodes_completed_total,success_count,success_rate,mean_episode_reward,mean_episode_length,cycle_train_time_sec,model_path,policy_weights_path
20260418_222426_p40356,1,1940,1,1,1,1.0,-387.66925048828125,1940.0,26.171142000006512,runs/tmp_ppo_bundle_check/scenario_cycle/checkpoints/ppo_bundle_check_update_000001.zip,runs/tmp_ppo_bundle_check/scenario_cycle/checkpoints/ppo_bundle_check_update_000001_policy.pth
