num_timesteps,scenario_id,scenario_path,episode_reward,episode_length,episode_time_sec,termination_reason,episode_return,target_distance,min_target_distance,average_target_distance,average_heading_error,tracking_ratio,tracking_hold_time,max_tracking_hold_time,tracking_success_steps,within_tracking_region,is_success,out_of_bounds,timeout,head_action_mean_abs,head_action_delta_mean_abs,head_action_max_abs
279196,train_env_052,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_052.json,3239.830810546875,2004,18212.315308,goal_reached,3239.8327288760997,0.5928179576759074,0.5674018653948084,4.008390238302835,0.17783155034517065,0.0,0.0,0.0,0,False,True,False,False,0.4199760016171327,0.4345669457924955,0.9983471683329459
281040,train_env_089,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_089.json,-12005.990234375,1844,18323.982558,persistent_contact_failure,-12005.990244154746,1.9293084661557836,1.846617034125392,4.43878310821176,0.4955337154021136,0.0,0.0,0.0,0,False,False,False,False,0.4158738270391627,0.44801342415579104,0.9761435522276461
283291,train_env_036,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_036.json,-10208.669921875,2251,18459.909843,persistent_contact_failure,-10208.669683904136,1.732830664025913,1.4468364181547322,3.978501166340924,0.5384897913386127,0.0,0.0,0.0,0,False,False,False,False,0.41842648732152,0.4418421015747623,0.9887150897808045
285664,train_env_067,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_067.json,-8576.45703125,2373,18603.718096,persistent_contact_failure,-8576.460936245529,1.494016564040222,1.3380897313383886,4.105941664986716,0.6214562940376226,0.0,0.0,0.0,0,False,False,False,False,0.41781332552399414,0.44618158019964105,0.9909291607167443
287673,train_env_043,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_043.json,-11659.4609375,2009,18725.466892,persistent_contact_failure,-11659.454172470221,2.3895858891920096,2.3106081465074793,4.415627033248419,0.6795493272669181,0.0,0.0,0.0,0,False,False,False,False,0.42622866482598887,0.43795205536195975,0.990027357446996
289772,train_env_068,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_068.json,-8797.119140625,2099,18852.447917,persistent_contact_failure,-8797.113923189598,1.831360560494863,1.4256235497527114,3.9575331478113207,0.5785223531288186,0.0,0.0,0.0,0,False,False,False,False,0.40982063610916986,0.43481821824377653,0.9860503100599309
290167,train_env_045,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_045.json,-2120.49169921875,395,18876.407393,persistent_contact_failure,-2120.4920448839766,6.203998733594976,6.203998733594976,6.8922546456403175,0.1260265211314531,0.0,0.0,0.0,0,False,False,False,False,0.43459180541491904,0.41262104741053535,0.9886509379916013
292545,train_env_013,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_013.json,-12353.4248046875,2378,19020.885536,persistent_contact_failure,-12353.435544400343,2.1253454813233064,1.551251387790106,4.0224985423699415,0.6511703995376983,0.0,0.0,0.0,0,False,False,False,False,0.4139084515858604,0.44436062065960086,0.9861110045646011
294680,train_env_005,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_005.json,-6048.15283203125,2135,19175.223104,persistent_contact_failure,-6048.162923657483,0.9673769726848301,0.7513360049994772,3.9931862760963,0.403125105880091,0.0,0.0,0.0,0,False,False,False,False,0.4247222296279105,0.43461343527636914,0.9916890666498035
295385,train_env_079,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_079.json,-2917.912353515625,705,19218.078666,persistent_contact_failure,-2917.9124341124275,5.202804857712834,5.202554655708012,6.583832002646609,0.1429094240537779,0.0,0.0,0.0,0,False,False,False,False,0.4152829048980856,0.42915534237884606,0.9832365392239066
297526,train_env_011,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_011.json,-12870.41796875,2141,19348.176201,persistent_contact_failure,-12870.411961311904,1.6577987922792192,1.5704948311498264,3.9890079588516807,0.6215563581759908,0.0,0.0,0.0,0,False,False,False,False,0.4242348565073367,0.44617947969379784,0.9896133997399461
299601,train_env_073,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_073.json,-5231.68359375,2075,19474.231626,persistent_contact_failure,-5231.681311900136,2.2847509603049123,2.109948188518128,4.40055504826812,0.7058006605653427,0.0,0.0,0.0,0,False,False,False,False,0.4115104983998339,0.43874471098963813,0.9845128162167786
301781,train_env_060,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_060.json,-12931.416015625,2180,19605.414095,persistent_contact_failure,-12931.404098250303,2.2874528410094204,2.0248323237485564,4.186532707734631,0.7764055562006725,0.0,0.0,0.0,0,False,False,False,False,0.4091661232178404,0.4396623148517333,0.982619472292295
304086,train_env_025,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_025.json,-4962.33251953125,2305,19744.038989,persistent_contact_failure,-4962.327086260291,0.8177621087941916,0.6789144000655057,4.158734381640259,0.41638272639823903,0.0,0.0,0.0,0,False,False,False,False,0.41500083306510965,0.43935574991728915,0.9906687239813671
306321,train_env_057,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_057.json,-11035.998046875,2235,19879.435013,persistent_contact_failure,-11035.993694340566,2.210174484579432,1.3774258730434874,3.968198919776889,0.6242196917665883,0.0,0.0,0.0,0,False,False,False,False,0.4030688695398149,0.44914744227164316,0.9924050005061051
307943,train_env_048,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_048.json,-5995.814453125,1622,19977.312449,persistent_contact_failure,-5995.815266516846,2.001270046783071,2.001270046783071,4.629561657167788,0.22012204807363767,0.0,0.0,0.0,0,False,False,False,False,0.42290930916575137,0.4370696122360125,0.983808554624102
310055,train_env_091,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_091.json,-3719.04736328125,2112,20105.652714,goal_reached,-3719.0549052962447,0.716339906837348,0.7131077832004475,4.272368357520003,0.2560186536224714,0.0,0.0,0.0,0,False,True,False,False,0.41297925864517,0.4309870617405518,0.9728729411259588
311973,train_env_052,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_052.json,3734.699462890625,1918,20221.07123,goal_reached,3734.695026101294,0.6890383233846317,0.6890383233846317,4.162420903581735,0.1592672408551281,0.0,0.0,0.0,0,False,True,False,False,0.4146508729821133,0.4428638534709885,0.9930463007609346
313439,train_env_018,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_018.json,-3007.530029296875,1466,20309.3455,persistent_contact_failure,-3007.529541995669,3.238679643923143,3.2196788746631717,5.284225569446887,0.5637113934445153,0.0,0.0,0.0,0,False,False,False,False,0.4137881352871952,0.43845266170199915,0.9784696482417833
314123,train_env_020,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_020.json,-2999.014404296875,684,20350.891941,persistent_contact_failure,-2999.0137344492277,6.212012413498179,6.212012413498179,7.003596543327991,0.14302939252853822,0.0,0.0,0.0,0,False,False,False,False,0.41835991767461167,0.4463002297569642,0.9881104102814957
315824,train_env_076,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_076.json,-6804.61669921875,1701,20454.38131,persistent_contact_failure,-6804.6100585471895,2.5887304086673333,2.49490313590746,4.760035581818799,0.5748835675147204,0.0,0.0,0.0,0,False,False,False,False,0.403234137827471,0.43681128410316367,0.9942419013156985
318010,train_env_028,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_028.json,-10822.59375,2186,20587.406096,persistent_contact_failure,-10822.599383946048,1.5833854708478128,1.2322023087304153,3.7171935329632246,0.5914858230784601,0.0,0.0,0.0,0,False,False,False,False,0.4124860615919559,0.4476897193869472,0.9889565875701061
319286,train_env_063,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_063.json,-9761.654296875,1276,20664.312526,persistent_contact_failure,-9761.659014011264,4.740617070640985,4.648317647454706,5.659482235446036,0.7065759168804562,0.0,0.0,0.0,0,False,False,False,False,0.4173228328998927,0.43891429135426596,0.9693455346924408
321676,train_env_015,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_015.json,-12292.53125,2390,20808.55582,persistent_contact_failure,-12292.525289847503,2.1432523683365816,1.740559297276035,4.134587798923429,0.6579197323893798,0.0,0.0,0.0,0,False,False,False,False,0.4109632386525563,0.4290400474527936,0.9927281638491667
323940,train_env_090,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_090.json,-9697.388671875,2264,20946.255084,persistent_contact_failure,-9697.390027216317,1.8394540509652182,1.3969125156355142,3.956463040903159,0.6199574051121266,0.0,0.0,0.0,0,False,False,False,False,0.41680869436069634,0.4379440503248286,0.9910246099280089
324641,train_env_042,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_042.json,-5537.66357421875,701,20988.919683,persistent_contact_failure,-5537.666045676578,5.754029988186072,5.754029988186072,6.909886748997597,0.16306984491037868,0.0,0.0,0.0,0,False,False,False,False,0.39240017127112753,0.4378797756313773,0.9495792023272163
326074,train_env_085,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_085.json,-7564.11962890625,1433,21075.450714,persistent_contact_failure,-7564.116474206367,2.979018651685734,2.953468349318849,5.182162747858603,0.3347972328583724,0.0,0.0,0.0,0,False,False,False,False,0.42314678361760666,0.4163588755012379,0.997060312191181
327394,train_env_034,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_034.json,-3240.543212890625,1320,21155.515419,persistent_contact_failure,-3240.5439701129194,3.4275805481276715,3.4275805481276715,5.643760187544187,0.15924311959994739,0.0,0.0,0.0,0,False,False,False,False,0.4198281712172043,0.4348980114216404,0.9917172374805988
328714,train_env_051,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_051.json,-9521.181640625,1320,21259.20363,persistent_contact_failure,-9521.184063284565,4.768265633458288,4.762341888551812,6.023973035803415,0.7597297682760465,0.0,0.0,0.0,0,False,False,False,False,0.4271542665688553,0.4342385372855258,0.9736525431587035
329645,train_env_094,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_094.json,-5197.02685546875,931,21315.967246,persistent_contact_failure,-5197.02510227098,4.895085665779613,4.895085665779613,6.351490859769415,0.15810041850751844,0.0,0.0,0.0,0,False,False,False,False,0.4165389828761171,0.43616554875644425,0.981280296105115
331923,train_env_078,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_078.json,-9757.583984375,2278,21454.834441,persistent_contact_failure,-9757.577235873765,2.1547699899537194,1.7353466027783782,4.052367862118481,0.6750478646268337,0.0,0.0,0.0,0,False,False,False,False,0.4073836473719633,0.44035082797218233,0.9899836945501165
333803,train_env_092,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_092.json,4529.3564453125,1880,21568.89139,goal_reached,4529.353984853867,0.6249308305711765,0.616371721161326,4.243046148655292,0.148113495113999,0.0,0.0,0.0,0,False,True,False,False,0.4189919116933146,0.45285719840093647,0.9819780937274207
334310,train_env_087,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_087.json,-2288.90380859375,507,21599.521254,persistent_contact_failure,-2288.9038134863295,6.197091687218404,6.194503718798246,7.0903277720109195,0.15029115523906922,0.0,0.0,0.0,0,False,False,False,False,0.40800755309032033,0.4594141354756397,0.9442849509894998
336183,train_env_086,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_086.json,-9965.0888671875,1873,21712.643446,persistent_contact_failure,-9965.089057548295,2.311822101176999,2.1452347133490695,4.3978070562340354,0.6371584911134943,0.0,0.0,0.0,0,False,False,False,False,0.4017848748910201,0.4284413765020696,0.9931381184499168
336789,train_env_093,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_093.json,-2857.7509765625,606,21749.595484,persistent_contact_failure,-2857.750375751763,6.011901364509621,6.00279805061506,6.841983472744073,0.15954179153543097,0.0,0.0,0.0,0,False,False,False,False,0.41434139355759103,0.44654259499339,0.9533110422242081
337928,train_env_070,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_070.json,-5539.24755859375,1139,21818.436749,persistent_contact_failure,-5539.246836171783,5.158978586406664,5.125724811874981,6.398685675270635,0.7069057437022693,0.0,0.0,0.0,0,False,False,False,False,0.40679094331983734,0.45781549653183645,0.9658488923916282
339698,train_env_011,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_011.json,-8226.669921875,1770,21926.275647,persistent_contact_failure,-8226.674822515282,3.2640362702085435,3.223798086341072,5.0232425584213,0.5833024210703226,0.0,0.0,0.0,0,False,False,False,False,0.41547707101809955,0.44270603423432553,0.9887130826659492
341599,train_env_001,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_001.json,1821.1153564453125,1901,22041.102218,goal_reached,1821.1175541436985,0.7270783920106494,0.6957962590269438,4.207140424571089,0.18836924827957,0.0,0.0,0.0,0,False,True,False,False,0.4154209547581249,0.43635176488352073,0.988996330091076
343829,train_env_084,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_084.json,-8936.0185546875,2230,22177.034872,persistent_contact_failure,-8936.023888837235,0.7749026135452112,0.6386202255779766,3.8777424847442363,0.38207212056161155,0.0,0.0,0.0,0,False,False,False,False,0.41576720730889527,0.4324861373591418,0.9908843452641621
346140,train_env_064,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_064.json,-10951.5166015625,2311,22317.91762,persistent_contact_failure,-10951.513018252537,2.263023340095807,1.9822416793956192,4.275526627807301,0.6586784286054327,0.0,0.0,0.0,0,False,False,False,False,0.4133515870392778,0.4437808959003042,0.9838431123975798
348395,train_env_083,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_083.json,-7470.94189453125,2255,22455.250204,persistent_contact_failure,-7470.949972357434,2.1234986836293333,1.9378669538826507,4.383365617779759,0.6575715913915756,0.0,0.0,0.0,0,False,False,False,False,0.41245352105902555,0.44360851572341486,0.9917447492912356
350743,train_env_095,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_095.json,-10498.92578125,2348,22598.359089,persistent_contact_failure,-10498.931357096066,1.425996169180991,1.171541498472867,4.081515141888585,0.4291856088649217,0.0,0.0,0.0,0,False,False,False,False,0.4159358205277505,0.4435775201384944,0.9865216457962915
352381,train_env_091,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_091.json,-6397.19970703125,1638,22698.430107,persistent_contact_failure,-6397.207690289591,3.008897796230079,2.9538315666120183,4.88645787648538,0.6250834826420373,0.0,0.0,0.0,0,False,False,False,False,0.41408489878280996,0.4458046339849367,0.9919776449554897
354481,train_env_081,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_081.json,-14829.126953125,2100,22826.347605,persistent_contact_failure,-14829.125154265037,2.357886188504898,2.3397123201369765,4.814950935085557,0.6180825146063335,0.0,0.0,0.0,0,False,False,False,False,0.4053601285419095,0.43589304292519204,0.994746116956473
356686,train_env_075,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_075.json,-7309.0126953125,2205,22960.851198,persistent_contact_failure,-7309.013007403268,2.0315296972518064,1.721013165071186,4.0842760374891,0.6462480801246617,0.0,0.0,0.0,0,False,False,False,False,0.4101163677934821,0.4393748565592168,0.9996089612184753
358302,train_env_030,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_030.json,-9397.87109375,1616,23059.545661,persistent_contact_failure,-9397.87411463274,3.378487285902625,3.3274917892914675,5.273247853370295,0.5629742431720836,0.0,0.0,0.0,0,False,False,False,False,0.41670540234047304,0.44473428962638883,0.984226832721905
360338,train_env_059,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_059.json,2908.2734375,2036,23182.573588,goal_reached,2908.2763378845925,0.5965615983334753,0.5965615983334753,4.21397942939831,0.18457440648973897,0.0,0.0,0.0,0,False,True,False,False,0.4182454496478164,0.43095356019681147,0.9939246536433756
361518,train_env_034,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_034.json,-3426.343017578125,1180,23254.217433,persistent_contact_failure,-3426.3447694034126,3.453457636438008,3.453457636438008,5.549047762587544,0.16397160830971527,0.0,0.0,0.0,0,False,False,False,False,0.41910335900174106,0.4307681077447564,0.9667706924783888
363814,train_env_096,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_096.json,-10258.8896484375,2296,23416.160886,persistent_contact_failure,-10258.887146150737,1.8916737780003616,1.7037766321161314,4.377088376282827,0.5736570959433078,0.0,0.0,0.0,0,False,False,False,False,0.40957708891268324,0.4318131443482209,0.9935948660445109
365013,train_env_019,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_019.json,-4998.68603515625,1199,23488.778275,persistent_contact_failure,-4998.68467953736,4.598123532235904,4.549113939766728,5.958933303542819,0.6061726068612565,0.0,0.0,0.0,0,False,False,False,False,0.41868427414022474,0.44992343761078035,0.980461024899842
366538,train_env_077,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_077.json,-9141.5732421875,1525,23581.761415,persistent_contact_failure,-9141.570397541582,3.28386383162366,3.166941960276733,5.086301899671757,0.5202952315803735,0.0,0.0,0.0,0,False,False,False,False,0.41797369241408777,0.43795914007502906,0.9889953057782067
368287,train_env_056,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_056.json,-6848.85107421875,1749,23687.75861,persistent_contact_failure,-6848.8539008147945,3.4620715917943397,3.392772949940061,5.374973599755414,0.6123460123225413,0.0,0.0,0.0,0,False,False,False,False,0.4195384921695785,0.43746238250113023,0.9901922749364459
370653,train_env_049,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_049.json,-10261.509765625,2366,23830.887076,persistent_contact_failure,-10261.508889556386,1.6582315145070419,1.4240647540047957,4.013259693099846,0.567346106470367,0.0,0.0,0.0,0,False,False,False,False,0.41320547979940797,0.4318992341815199,0.9851561078818252
372640,train_env_059,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_059.json,-6711.06982421875,1987,23950.624893,persistent_contact_failure,-6711.06581064315,2.6171591573272504,2.386618970191817,4.686248405516372,0.6105196247227711,0.0,0.0,0.0,0,False,False,False,False,0.424108968728003,0.43290928520227034,0.992675468141564
374560,train_env_008,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_008.json,6352.47900390625,1920,24066.37696,goal_reached,6352.477200454027,0.7299379010205856,0.7299379010205856,4.153002875547133,0.2633492295821757,0.0,0.0,0.0,0,False,True,False,False,0.43271498520850926,0.4249698891413829,0.9828197629465584
376708,train_env_050,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_050.json,-2917.0224609375,2148,24195.973006,persistent_contact_failure,-2917.020803466617,2.123568183894619,1.9437110733094412,4.345510150765009,0.6505203805749243,0.0,0.0,0.0,0,False,False,False,False,0.4098726236025073,0.43579270905335366,0.9834578022934395
377910,train_env_002,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_002.json,-7453.341796875,1202,24268.627661,persistent_contact_failure,-7453.336442611741,3.526545401114979,3.526545401114979,5.5379217253449635,0.15064492005944688,0.0,0.0,0.0,0,False,False,False,False,0.4091836701356024,0.44090856633900977,0.975359981481268
380070,train_env_027,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_027.json,-9392.9111328125,2160,24399.043345,persistent_contact_failure,-9392.909594986126,1.9760541215117693,1.666823250706676,4.129712398896456,0.6730660542181197,0.0,0.0,0.0,0,False,False,False,False,0.4103814199820213,0.4362370610033613,0.9874612206039293
382168,train_env_023,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_023.json,-2208.150146484375,2098,24525.600784,persistent_contact_failure,-2208.1477231567455,1.9585089665388697,1.6224146837643325,4.126769693827752,0.5910330598834821,0.0,0.0,0.0,0,False,False,False,False,0.4071489936382139,0.44354833815856337,0.9968813606058837
384488,train_env_076,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_076.json,-10214.640625,2320,24667.061906,goal_reached,-10214.642701337132,0.46707753920326434,0.4639650344509093,4.063026090365697,0.18071624270349723,0.0,0.0,0.0,0,False,True,False,False,0.41338345743783517,0.4392283645856143,0.9961043030307327
385100,train_env_075,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_075.json,-2437.096923828125,612,24704.296351,persistent_contact_failure,-2437.0969644636625,5.5743954396024336,5.5743954396024336,6.673876202697901,0.16974820944364347,0.0,0.0,0.0,0,False,False,False,False,0.39283385967945667,0.44551191281429736,0.967904758955876
386992,train_env_041,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_041.json,-4605.85107421875,1892,24818.92805,persistent_contact_failure,-4605.848161203621,2.5237326773421285,2.492749767570283,4.468403201517029,0.7350496053923792,0.0,0.0,0.0,0,False,False,False,False,0.4186908364700251,0.4370316358250315,0.9907424284971376
389440,train_env_021,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_021.json,-12239.681640625,2448,24967.549219,persistent_contact_failure,-12239.679482916335,1.7041594416620456,1.3462984630868984,3.677479712000229,0.5640633622214708,0.0,0.0,0.0,0,False,False,False,False,0.42066055650219686,0.4439919079659533,0.9943810286563588
391478,train_env_058,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_058.json,-1054.593505859375,2038,25090.732466,goal_reached,-1054.5851207310307,0.7103325572714706,0.7103325572714706,4.278412773920052,0.16729344011368866,0.0,0.0,0.0,0,False,True,False,False,0.4116664951590932,0.448330717710136,0.9896010260311373
393551,train_env_062,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_062.json,2751.214111328125,2073,25215.680382,goal_reached,2751.2148799940937,0.604777826087811,0.604777826087811,4.061788110570397,0.20798016931896,0.0,0.0,0.0,0,False,True,False,False,0.4123593516636239,0.42756969525858624,0.992011360320347
394997,train_env_039,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_039.json,-6148.28857421875,1446,25304.033142,persistent_contact_failure,-6148.292333077734,3.2353856004675094,3.1523879967608943,5.328355093963189,0.2763599028897516,0.0,0.0,0.0,0,False,False,False,False,0.4075822397496343,0.43940495399981555,0.997402128118282
396483,train_env_010,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_010.json,-7255.96484375,1486,25393.700058,persistent_contact_failure,-7255.961332168107,3.621574918722019,3.573336178007209,5.665967743459984,0.3978556279712923,0.0,0.0,0.0,0,False,False,False,False,0.4140649746495206,0.42947665024397386,0.9841914643656638
398771,train_env_083,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_083.json,-5335.22705078125,2288,25532.975544,persistent_contact_failure,-5335.22322921035,1.7030304393340685,1.558159839204622,3.9773896688215853,0.6651304985347556,0.0,0.0,0.0,0,False,False,False,False,0.41901874760419344,0.4465133196938844,0.9920088919207466
400483,train_env_070,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_070.json,-7003.25927734375,1712,25661.549073,persistent_contact_failure,-7003.254721700781,1.8598452664446516,1.835145492829926,4.7947476441994,0.16645487998104547,0.0,0.0,0.0,0,False,False,False,False,0.40039537080013593,0.4434590011268686,0.9737724404751622
402259,train_env_064,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_064.json,-2865.496826171875,1776,25769.715391,persistent_contact_failure,-2865.498317858307,2.5541937836034516,2.45188191334212,4.852761973396166,0.5893825790499142,0.0,0.0,0.0,0,False,False,False,False,0.41168965634211996,0.4368955176711885,0.9892837670907965
403738,train_env_038,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_038.json,-5678.35693359375,1479,25859.93297,persistent_contact_failure,-5678.358441414886,2.7963698636913255,2.7155654352959746,5.158264603379087,0.4315694119901854,0.0,0.0,0.0,0,False,False,False,False,0.4155046192102482,0.4519760977263546,0.9876420468332016
405684,train_env_100,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_100.json,-6097.2568359375,1946,25977.753768,persistent_contact_failure,-6097.258165444166,2.4042978718348182,2.2703623698032507,4.5329723151316115,0.6435457971618845,0.0,0.0,0.0,0,False,False,False,False,0.4080132217870112,0.4385711209493936,0.9746413449786282
406337,train_env_098,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_098.json,-3028.02880859375,653,26017.217232,persistent_contact_failure,-3028.0291643904184,5.508719240082368,5.508719240082368,6.674070876824315,0.16258669299515902,0.0,0.0,0.0,0,False,False,False,False,0.4079416994633522,0.42324632563176695,0.9847265672788857
407526,train_env_074,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_074.json,-2920.95849609375,1189,26088.942194,persistent_contact_failure,-2920.9568463925675,3.8895586665034747,3.888733850775509,5.695038857675907,0.35466960708075135,0.0,0.0,0.0,0,False,False,False,False,0.41799016672268025,0.431445511401906,0.9856056112981083
408774,train_env_019,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_019.json,-6328.2294921875,1248,26164.714686,persistent_contact_failure,-6328.231976288981,3.637073108916978,3.6370369233519773,5.681992382406641,0.25776110824199555,0.0,0.0,0.0,0,False,False,False,False,0.41030147793802185,0.4344659827427384,0.9727406215783551
411000,train_env_027,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_027.json,-3663.1787109375,2226,26299.098379,goal_reached,-3663.185871408852,0.5859630990593443,0.5744458617905,4.01662504080522,0.21219441995810492,0.0,0.0,0.0,0,False,True,False,False,0.4065404311494997,0.4381778649451812,0.9795386219038441
411818,train_env_056,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_056.json,-4730.43212890625,818,26348.883637,persistent_contact_failure,-4730.431617058625,4.935094587184911,4.935094587184911,6.458336565294898,0.13928552003900235,0.0,0.0,0.0,0,False,False,False,False,0.4159661496181776,0.42896553166845,0.9878476438309003
413991,train_env_047,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_047.json,-6540.77392578125,2173,26480.652601,persistent_contact_failure,-6540.770575431779,2.347835846327223,2.0649992562577744,4.2811796153344375,0.6313450479054329,0.0,0.0,0.0,0,False,False,False,False,0.40991280773631444,0.43894670946805875,0.9924003494107383
416219,train_env_097,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_097.json,-8259.9130859375,2228,26615.728087,persistent_contact_failure,-8259.914220876864,1.9443340674903156,1.4764961313269833,3.8697042898055414,0.6651933641398315,0.0,0.0,0.0,0,False,False,False,False,0.4182220582631574,0.42906188141409396,0.9914422775014806
418440,train_env_075,D:\RCRA\RL_fish-master\scenarios\large_pool_dataset_200\train\json\train_env_075.json,-7077.50732421875,2221,26751.055818,persistent_contact_failure,-7077.500632332011,2.226764446019987,1.9201586838190943,4.05422663898514,0.6675227344454658,0.0,0.0,0.0,0,False,False,False,False,0.4172713001874625,0.4409657103540007,0.9880015477432258
