run_id,update_index,num_timesteps,episodes_in_cycle,episodes_completed_total,success_count,success_rate,mean_episode_reward,mean_episode_length,cycle_train_time_sec,model_path,policy_weights_path
20260418_215951_p41036,1,508,1,1,0,0.0,-2303.3701171875,508.0,6.588042899995344,runs/tmp_ppo_cycle_persist_check/scenario_cycle/checkpoints/ppo_cycle_persist_check_update_000001.zip,runs/tmp_ppo_cycle_persist_check/scenario_cycle/checkpoints/ppo_cycle_persist_check_update_000001_policy.pth
