run_id,scenario_path,scenario_id,episode_index,num_timesteps,train_loss,episode_reward,episode_length,episode_time_sec,episode_train_time_sec,termination_reason,episode_return,goal_progress_ratio,distance_to_goal_region,visual_obstacle_detected,visual_obstacle_pixel_fraction,visual_obstacle_center_fraction,visual_obstacle_nearest_depth,success,collision,wall_collision,out_of_bounds,timeout
20260418_000349_p16560,scenarios/large_pool_dataset_200/train/json/train_env_097.json,train_env_097,96,164691,nan,-5690.9033203125,1443,2131.758526,18.28674890000002,persistent_contact_failure,-5690.906191035048,0.636264934166964,2.6661913550037766,False,0.0,0.0,2.5,False,False,True,False,False
20260418_000349_p16560,scenarios/large_pool_dataset_200/train/json/train_env_098.json,train_env_098,97,166183,nan,-8932.322265625,1492,2151.091892,19.33265530000017,persistent_contact_failure,-8932.318535190032,0.5187524980642128,3.5904406028315714,False,0.0,0.0,2.5,False,False,True,False,False
20260418_000349_p16560,scenarios/large_pool_dataset_200/train/json/train_env_099.json,train_env_099,98,168357,nan,-5862.84521484375,2174,2179.195645,28.103890299999875,persistent_contact_failure,-5862.850400127112,0.8649094800564715,1.0011851799555582,False,0.0,0.0,2.5,False,False,True,False,False
20260418_000349_p16560,scenarios/large_pool_dataset_200/train/json/train_env_100.json,train_env_100,99,170695,nan,-6630.42578125,2338,2209.208865,30.013445100000354,persistent_contact_failure,-6630.430969875724,0.7932417572889601,1.5750435079769123,False,0.0,0.0,2.5,False,False,True,False,False
20260418_000349_p16560,scenarios/large_pool_dataset_200/train/json/train_env_001.json,train_env_001,100,171419,nan,-4387.87158203125,724,2218.749284,9.540845099999842,persistent_contact_failure,-4387.8717467781225,0.35083581428279675,4.799144484121043,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_002.json,train_env_002,101,2274,nan,-9167.5205078125,2274,28.508658,27.1021474,persistent_contact_failure,-9167.538728039855,0.7757673940498989,1.65744261085968,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_003.json,train_env_003,102,4354,nan,1057.429443359375,2080,54.526497,26.018157200000005,goal_reached,1057.432433122691,0.9622406443131762,0.28819824500455626,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_004.json,train_env_004,103,6393,nan,-3324.027587890625,2039,77.363589,22.836777499999997,persistent_contact_failure,-3324.0276371941336,0.7869481300780973,1.5672497086266948,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_005.json,train_env_005,104,8217,nan,3173.242431640625,1824,99.801611,22.437973999999997,goal_reached,3173.2353532437787,0.9679945180535791,0.23886412503376286,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_006.json,train_env_006,105,10144,nan,1743.4044189453125,1927,123.475869,23.673866599999997,goal_reached,1743.4074977368987,0.9566900656188438,0.3195115971543747,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_007.json,train_env_007,106,12263,nan,-10726.8818359375,2119,149.749224,26.27349910000001,persistent_contact_failure,-10726.872716381456,0.8410434539103576,1.2142402260778358,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_008.json,train_env_008,107,14143,nan,4888.30810546875,1880,172.71221,22.963536199999993,goal_reached,4888.303732379882,0.9688683169469156,0.23620574645996362,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_009.json,train_env_009,108,15900,nan,4119.45751953125,1757,193.816309,21.103063600000013,goal_reached,4119.4599379972005,0.9577022339700322,0.30954343112837446,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_010.json,train_env_010,109,16418,nan,-2693.68408203125,518,200.082819,6.268650799999989,persistent_contact_failure,-2693.6844588271356,0.1995804695925042,5.8880817763921645,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_011.json,train_env_011,110,18344,nan,913.48291015625,1926,223.483488,23.399473599999993,goal_reached,913.4789428523623,0.9696120904893133,0.22865993305597376,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_012.json,train_env_012,111,20448,nan,-5422.43359375,2104,249.475987,25.99317690000001,persistent_contact_failure,-5422.435164139181,0.9285292171606947,0.5450613964087436,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_013.json,train_env_013,112,22404,nan,-823.6074829101562,1956,274.17767,24.700461899999993,goal_reached,-823.6061867300001,0.9753530536561874,0.18621751441644196,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_014.json,train_env_014,113,23754,nan,-7187.77978515625,1350,290.597618,16.4205106,persistent_contact_failure,-7187.780308762708,0.5286846627856658,3.450712557483435,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_015.json,train_env_015,114,25768,nan,-4457.17822265625,2014,315.536232,24.93852720000001,goal_reached,-4457.1718201783,0.9736149025272657,0.19495554445608487,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_016.json,train_env_016,115,27988,nan,-12202.66015625,2220,343.148531,27.612444400000015,persistent_contact_failure,-12202.658221429474,0.7570369422745782,1.7900795839610792,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_017.json,train_env_017,116,29891,nan,-6582.67138671875,1903,367.022529,23.872955899999965,persistent_contact_failure,-6582.67114850886,0.8313725553677441,1.2832800513620297,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_018.json,train_env_018,117,31881,nan,2644.379638671875,1990,392.086573,25.064456699999994,goal_reached,2644.3846003972226,0.954468628262965,0.3349354174409047,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_019.json,train_env_019,118,34134,nan,-8612.201171875,2253,420.382917,28.296792700000026,persistent_contact_failure,-8612.19082846344,0.7386100127634325,1.9762723599337362,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_020.json,train_env_020,119,34600,nan,-2069.20849609375,466,426.242865,5.860833000000014,persistent_contact_failure,-2069.208598452824,0.22543626238596126,5.872718824111818,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_021.json,train_env_021,120,36252,nan,-7208.29443359375,1652,447.053674,20.809149599999955,persistent_contact_failure,-7208.294263138464,0.8049616729829722,1.4526237664794053,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_022.json,train_env_022,121,38117,nan,-330.69573974609375,1865,470.623115,23.56975700000004,goal_reached,-330.6924187928753,0.967609157699128,0.23693040934474396,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_023.json,train_env_023,122,40291,nan,-4971.6943359375,2174,497.747183,27.1245002,persistent_contact_failure,-4971.691044561316,0.8186453547820931,1.3512547725966133,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_024.json,train_env_024,123,42348,nan,-7194.01318359375,2057,524.063427,26.31591259999999,persistent_contact_failure,-7194.011108619264,0.7454237184514201,1.9302875842702687,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_025.json,train_env_025,124,44212,nan,1914.352783203125,1864,547.612723,23.549502699999948,goal_reached,1914.3542388290618,0.9814029932385651,0.14183463467172475,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_026.json,train_env_026,125,44823,nan,-2024.85302734375,611,555.356645,7.743270500000108,persistent_contact_failure,-2024.8533627702773,0.32966264852567206,4.952345818542226,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_027.json,train_env_027,126,46974,nan,-7624.89501953125,2151,582.879037,27.52239519999989,persistent_contact_failure,-7624.895185016086,0.8807065824237648,0.9130707128454028,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_028.json,train_env_028,127,49395,nan,-8035.43359375,2421,612.737629,29.85903440000004,persistent_contact_failure,-8035.430719472478,0.7564351798917797,1.7738107845862217,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_029.json,train_env_029,128,51115,nan,-10749.142578125,1720,634.281584,21.54359180000006,persistent_contact_failure,-10749.150727789454,0.7321434552895898,2.006985332204687,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_030.json,train_env_030,129,53297,nan,-13007.9365234375,2182,661.748334,27.467015299999957,persistent_contact_failure,-13007.939195952318,0.8484053122689953,1.155419209894844,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_031.json,train_env_031,130,55383,nan,-6950.91357421875,2086,687.845122,26.096859600000016,persistent_contact_failure,-6950.916746145997,0.9321927814548415,0.5043736286531093,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_032.json,train_env_032,131,55779,nan,-1778.404052734375,396,692.902752,5.057263799999987,persistent_contact_failure,-1778.4042631545708,0.21226010400106166,5.922334452673722,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_033.json,train_env_033,132,57824,nan,-2996.94775390625,2045,719.421176,26.519239200000015,persistent_contact_failure,-2996.9497452950873,0.9023113210075869,0.7131724830934469,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_034.json,train_env_034,133,58865,nan,-2662.01220703125,1041,732.489487,13.067519100000027,persistent_contact_failure,-2662.0122615563887,0.5032186594383928,3.7294687344130453,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_035.json,train_env_035,134,61121,nan,-14256.84375,2256,760.761992,28.27297729999998,persistent_contact_failure,-14256.849597523818,0.7496719042542908,1.862839467022041,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_036.json,train_env_036,135,62794,nan,-10850.0029296875,1673,781.712945,20.95042860000001,persistent_contact_failure,-10850.002860837,0.7687492941901257,1.7559024895655124,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_037.json,train_env_037,136,64895,nan,-7761.9853515625,2101,807.95965,26.24691329999996,persistent_contact_failure,-7761.987452091524,0.7465840127256849,1.9319882453352604,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_038.json,train_env_038,137,66783,nan,599.0018310546875,1888,830.553671,22.594081500000016,goal_reached,599.0016899431831,0.9579309425865791,0.31293400148374895,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_039.json,train_env_039,138,67459,nan,-2354.638427734375,676,839.318166,8.764546099999961,persistent_contact_failure,-2354.6380106557135,0.3565001389044319,4.887209867760486,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_040.json,train_env_040,139,68907,nan,-3924.996826171875,1448,858.986179,19.667589900000053,persistent_contact_failure,-3924.9974889679133,0.7049637969812041,2.160582649843277,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_041.json,train_env_041,140,70663,nan,-4727.50390625,1756,881.449246,22.464042099999915,persistent_contact_failure,-4727.506295592206,0.7830764947916036,1.5996532844717422,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_042.json,train_env_042,141,71097,nan,-2332.07080078125,434,887.105065,5.655733000000055,persistent_contact_failure,-2332.070614648911,0.17666926317432696,6.294574028267402,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_043.json,train_env_043,142,73252,nan,-10577.9189453125,2155,913.953843,26.84825109999997,persistent_contact_failure,-10577.923568871856,0.9083823111052839,0.6868331179167613,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_044.json,train_env_044,143,75573,nan,-13405.6171875,2321,942.083246,28.129290200000014,persistent_contact_failure,-13405.630063884084,0.7896210310933882,1.6133081243991907,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_045.json,train_env_045,144,77455,nan,-3553.688232421875,1882,964.881824,22.798717900000042,goal_reached,-3553.6943952198803,0.9690120157438402,0.22733238298907876,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_046.json,train_env_046,145,79097,nan,-6346.5537109375,1642,984.684537,19.802535599999942,persistent_contact_failure,-6346.549147033016,0.7301945350083447,2.0565519209247083,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_047.json,train_env_047,146,80598,nan,-5294.64013671875,1501,1002.880787,18.196233800000073,persistent_contact_failure,-5294.639371367795,0.7849390951401366,1.6114156425542987,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_048.json,train_env_048,147,82727,nan,-5545.75390625,2129,1028.809077,25.928818999999862,persistent_contact_failure,-5545.752696531618,0.8823766239270938,0.8596310907327616,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_049.json,train_env_049,148,84777,nan,-9327.7939453125,2050,1054.055939,25.246964700000035,persistent_contact_failure,-9327.791472382582,0.8417899313693123,1.170589219788342,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_050.json,train_env_050,149,85698,nan,-2967.042724609375,921,1066.142515,12.086005600000135,persistent_contact_failure,-2967.0427702675925,0.4688960952521182,3.952907829059755,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_051.json,train_env_051,150,87818,nan,-8192.8583984375,2120,1093.971265,27.82872229999998,persistent_contact_failure,-8192.858558602671,0.9377607994389718,0.4732949240617999,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_052.json,train_env_052,151,89606,nan,4182.44970703125,1788,1116.553024,22.58238459999984,goal_reached,4182.447596089293,0.9703813117607419,0.21825526579596435,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_053.json,train_env_053,152,91606,nan,4511.71923828125,2000,1141.886417,25.333271600000216,goal_reached,4511.716433153359,0.9649445922171285,0.26478321692927187,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_054.json,train_env_054,153,92174,nan,-2538.466552734375,568,1149.159871,7.272863099999995,persistent_contact_failure,-2538.4662806820243,0.25094569544373857,5.6984730479213,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_055.json,train_env_055,154,92539,nan,-2535.808837890625,365,1153.797334,4.637706299999991,persistent_contact_failure,-2535.8086671875258,0.17599963211403058,6.130473292675954,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_056.json,train_env_056,155,94314,nan,-6601.32568359375,1775,1176.15028,22.353088999999954,persistent_contact_failure,-6601.313088837704,0.7280729704467577,2.0738681542484074,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_057.json,train_env_057,156,96534,nan,-9556.974609375,2220,1204.396933,28.246254399999998,persistent_contact_failure,-9556.97254554055,0.8775027735310297,0.9071301976547053,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_058.json,train_env_058,157,98461,nan,862.2803955078125,1927,1229.123178,24.72645169999987,goal_reached,862.2769386147432,0.9737810366629388,0.19689729441698361,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_059.json,train_env_059,158,99763,nan,-2445.091064453125,1302,1245.636203,16.513542000000143,persistent_contact_failure,-2445.0904860666196,0.62952331835811,2.82736053962682,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_060.json,train_env_060,159,101617,nan,-11141.34375,1854,1269.163413,23.526595000000043,persistent_contact_failure,-11141.33851122271,0.7086596827166882,2.1343433091685493,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_061.json,train_env_061,160,103404,nan,-5157.1083984375,1787,1292.245358,23.081842599999845,persistent_contact_failure,-5157.103628424288,0.7242073441210124,2.011782240510633,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_062.json,train_env_062,161,105504,nan,-4652.5947265625,2100,1319.03737,26.792163500000015,persistent_contact_failure,-4652.592955191062,0.8871924083967062,0.8330232966918887,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_063.json,train_env_063,162,107560,nan,-7027.12109375,2056,1345.062044,26.02528129999996,persistent_contact_failure,-7027.1293162465945,0.8751656027052014,0.915700520925318,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_064.json,train_env_064,163,109431,nan,4915.27587890625,1871,1369.582825,24.523395500000106,goal_reached,4915.276645668364,0.9638456665529739,0.2754986434091084,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_065.json,train_env_065,164,111507,nan,-10308.177734375,2076,1395.78786,26.201929800000016,persistent_contact_failure,-10308.148947765489,0.9039090047494039,0.7131479321184218,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_066.json,train_env_066,165,113402,nan,-5827.68505859375,1895,1419.503582,23.715918200000033,persistent_contact_failure,-5827.68175844093,0.7217592489442267,2.1206594334721784,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_067.json,train_env_067,166,115735,nan,-8374.697265625,2333,1450.453506,30.94935179999993,persistent_contact_failure,-8374.690667955856,0.8801597762705395,0.9103235977340853,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_068.json,train_env_068,167,117789,nan,-9078.2216796875,2054,1478.295596,27.84261719999995,persistent_contact_failure,-9078.226790349969,0.838196667831612,1.1883426927170513,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_069.json,train_env_069,168,120228,nan,-12452.0419921875,2439,1510.482106,32.18627270000002,persistent_contact_failure,-12452.04082956911,0.8834075371829058,0.8757691973568957,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_070.json,train_env_070,169,120706,nan,-2987.1640625,478,1516.863267,6.381160200000068,persistent_contact_failure,-2987.1633606217074,0.20345952412578472,5.91269492649723,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_071.json,train_env_071,170,122565,nan,6798.982421875,1859,1541.180422,24.317332599999872,goal_reached,6798.983152312266,0.9661861809141568,0.25453078125338374,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_072.json,train_env_072,171,123715,nan,-6458.2412109375,1150,1555.895896,14.715859099999989,persistent_contact_failure,-6458.240583404403,0.5507338886113002,3.4051596687815326,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_073.json,train_env_073,172,124173,nan,-2073.193359375,458,1561.817963,5.922052200000053,persistent_contact_failure,-2073.193645001822,0.19785494596731856,5.927097653317197,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_074.json,train_env_074,173,126371,nan,-8989.5625,2198,1590.020177,28.20180520000008,persistent_contact_failure,-8989.56251742679,0.8502428411386762,1.1168177380809616,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_075.json,train_env_075,174,127462,nan,-3019.348388671875,1091,1604.156516,14.136244900000065,persistent_contact_failure,-3019.349737545983,0.5207359512869768,3.5330855681931466,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_076.json,train_env_076,175,128540,nan,-4169.88232421875,1078,1618.12728,13.97059349999995,persistent_contact_failure,-4169.880978973353,0.5361843566780718,3.428078884759121,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_077.json,train_env_077,176,130485,nan,4370.58251953125,1945,1642.85475,24.727734399999918,goal_reached,4370.585433066672,0.9737881339496927,0.1913755339043326,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_078.json,train_env_078,177,131891,nan,-4868.2998046875,1406,1660.419337,17.564414400000032,persistent_contact_failure,-4868.298062816092,0.48904276482984366,3.8034602247332225,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_079.json,train_env_079,178,134078,nan,-7396.42138671875,2187,1687.753289,27.333971699999893,goal_reached,-7396.409862509751,0.9668608232142332,0.2511482673237348,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_080.json,train_env_080,179,136079,nan,-6069.63232421875,2001,1712.445714,24.69262360000016,persistent_contact_failure,-6069.633787490289,0.9706805889463531,0.21444791640783784,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_081.json,train_env_081,180,138118,nan,-10732.4130859375,2039,1738.038832,25.59343919999992,persistent_contact_failure,-10732.418435550306,0.8137828065395861,1.418670453121475,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_082.json,train_env_082,181,140397,nan,-9137.064453125,2279,1766.839694,28.800593800000115,persistent_contact_failure,-9137.067793235577,0.7535696939912078,1.855843843320241,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_083.json,train_env_083,182,142601,nan,-5440.08349609375,2204,1794.426056,27.585979699999825,persistent_contact_failure,-5440.08188458454,0.8560371729655776,1.0871557655711317,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_084.json,train_env_084,183,144496,nan,-9161.453125,1895,1818.14001,23.714186700000027,persistent_contact_failure,-9161.457869996835,0.7317005237785648,2.0280243803166362,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_085.json,train_env_085,184,146332,nan,2084.501220703125,1836,1841.068192,22.928106500000013,goal_reached,2084.501253535369,0.9804004882580895,0.1463374603960208,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_086.json,train_env_086,185,148450,nan,-12626.494140625,2118,1867.525019,26.456545900000037,persistent_contact_failure,-12626.495933715692,0.7842253881826831,1.6056297257912433,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_087.json,train_env_087,186,149129,nan,-4330.2685546875,679,1875.865102,8.340731499999947,persistent_contact_failure,-4330.268868754929,0.3362840169303375,5.053412735083535,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_088.json,train_env_088,187,151367,nan,-7848.99658203125,2238,1903.925246,28.059566700000005,persistent_contact_failure,-7848.990934923775,0.8827983608102037,0.8882479609990266,False,0.0,0.0,2.5,False,False,True,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_089.json,train_env_089,188,153386,nan,365.2702941894531,2019,1929.580106,25.65552660000003,goal_reached,365.2610343524665,0.9744816961614454,0.19070186649905896,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_090.json,train_env_090,189,154598,nan,-3419.916259765625,1212,1945.213777,15.633180400000128,persistent_contact_failure,-3419.917649856697,0.5735094813390744,3.141865064741542,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_091.json,train_env_091,190,155251,nan,-2058.688232421875,653,1953.825053,8.61186889999999,persistent_contact_failure,-2058.6879984325074,0.3340596355862795,4.84445871468867,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_092.json,train_env_092,191,157138,nan,4474.90771484375,1887,1978.330177,24.504885999999942,goal_reached,4474.908007509281,0.9671905324061284,0.2404394544681831,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_093.json,train_env_093,192,157789,nan,-4420.19775390625,651,1986.661634,8.331085099999882,persistent_contact_failure,-4420.196603995369,0.24696026274855243,5.668452799744996,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_094.json,train_env_094,193,158611,nan,-5138.15185546875,822,1997.113555,10.452020700000048,persistent_contact_failure,-5138.154990983018,0.3992560934235636,4.539254430050737,False,0.0,0.0,2.5,False,True,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_095.json,train_env_095,194,160454,nan,5518.91748046875,1843,2020.128574,23.014723700000104,goal_reached,5518.91734454068,0.9744049313804014,0.19574593878128654,False,0.0,0.0,2.5,True,False,False,False,False
20260418_005435_p22508,scenarios/large_pool_dataset_200/train/json/train_env_096.json,train_env_096,195,161859,nan,-8077.5380859375,1405,2037.658623,17.53075160000003,persistent_contact_failure,-8077.533131414632,0.5941885573587868,3.0657399996456194,False,0.0,0.0,2.5,False,False,True,False,False
